0.0000, 0.0000, 0.4000, 0.0000
0.8752, -0.3346, 0.7045, 0.0000
1.1500, -0.5400, 0.7900, 0.0000
1.4248, -0.7454, 0.8755, 0.0000
2.4943, 0.2249, 1.2000, 0.0000
2.1600, 0.3400, 1.2000, 0.0000
1.8259, 0.4547, 1.1841, 0.0000
0.9287, 1.0001, 1.0515, 0.0000
0.6900, 1.1400, 1.0000, 0.0000
0.4453, 1.2116, 0.9967, 0.0000
-0.6781, 0.9113, 1.4664, 0.0000
-0.7000, 0.6100, 1.6500, 0.0000
-0.6468, 0.3520, 1.6575, 0.0000
0.0000, 0.0000, 0.4000, 0.0000
